filename,lat,lon,distrito,zona,status,pool_count
sp_BRASILANDIA_ZEIS_1_00745.png,-23.450629476124284,-46.691761682270354,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00746.png,-23.45075638552372,-46.68001799673506,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00747.png,-23.45420163698191,-46.70819910743444,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00748.png,-23.455367020864763,-46.70076497770725,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00749.png,-23.45810768784517,-46.697863615703966,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00750.png,-23.46081636823109,-46.697898263554826,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00751.png,-23.441410748919125,-46.70750753586897,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00752.png,-23.44610514938413,-46.70155065610575,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00753.png,-23.476359586512405,-46.68536204722536,BRASILANDIA,ZEIS_1,success,0
sp_BRASILANDIA_ZEIS_1_00754.png,-23.47916015400857,-46.68469045935778,BRASILANDIA,ZEIS_1,success,1
sp_BRASILANDIA_ZM_u_00755.png,-23.46005770047729,-46.69235396800226,BRASILANDIA,ZM_u,success,0
sp_SACOMA_ZEIS_1_00756.png,-23.620686267236163,-46.59094872758451,SACOMA,ZEIS_1,success,0
sp_SACOMA_ZEIS_1_00757.png,-23.609851178832923,-46.59081790044811,SACOMA,ZEIS_1,success,0
sp_SACOMA_ZEIS_1_00758.png,-23.6525479219982,-46.60562856239122,SACOMA,ZEIS_1,success,0
sp_SACOMA_ZEIS_1_00759.png,-23.65189570382774,-46.596366391980965,SACOMA,ZEIS_1,success,0
sp_SACOMA_ZEIS_2_00760.png,-23.655190736822075,-46.60724254241227,SACOMA,ZEIS_2,success,0
sp_SACOMA_ZM_u_00761.png,-23.619401883987955,-46.5989898928876,SACOMA,ZM_u,success,1
sp_SACOMA_ZM_u_00762.png,-23.61512184161815,-46.58660227584828,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00763.png,-23.614017996533224,-46.58249988330933,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00764.png,-23.62512567334569,-46.58525088259222,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00765.png,-23.63140642373768,-46.5898174828489,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00766.png,-23.61656506854706,-46.58546982227762,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00767.png,-23.61071637852481,-46.58692067432354,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00768.png,-23.65754393898062,-46.61275780275835,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00769.png,-23.607727870524933,-46.59262327602481,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00770.png,-23.642250324339145,-46.59989993232946,SACOMA,ZM_u,success,0
sp_SACOMA_ZM_u_00771.png,-23.627208617120043,-46.6034165614434,SACOMA,ZM_u,success,0
sp_LIMAO_ZEIS_1_00772.png,-23.494051233465672,-46.66936583888429,LIMAO,ZEIS_1,success,1
sp_LIMAO_ZEIS_1_00773.png,-23.50453781637449,-46.686158843793,LIMAO,ZEIS_1,success,0
sp_LIMAO_ZEIS_1_00774.png,-23.509760051137924,-46.67741351114759,LIMAO,ZEIS_1,success,0
sp_LIMAO_ZEMP_00775.png,-23.50280071463297,-46.66975878263741,LIMAO,ZEMP,success,0
sp_LIMAO_ZEMP_00776.png,-23.50088184466896,-46.68601848826771,LIMAO,ZEMP,success,0
sp_LIMAO_ZEMP_00777.png,-23.50687540171831,-46.67586793703197,LIMAO,ZEMP,success,0
sp_LIMAO_ZEMP_00778.png,-23.50335394453161,-46.67706898131714,LIMAO,ZEMP,success,1
sp_LIMAO_ZM_u_00779.png,-23.4975341339958,-46.67060650263912,LIMAO,ZM_u,success,0
sp_ITAIM PAULISTA_ZEIS_1_00780.png,-23.519773942296588,-46.3964356872981,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00781.png,-23.517117485969184,-46.3905315164271,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00782.png,-23.50471858955409,-46.389661632750986,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00783.png,-23.50393467713689,-46.36981449190852,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00784.png,-23.50396048475484,-46.36687695563847,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00785.png,-23.514786605312626,-46.37435250400517,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00786.png,-23.49857507968972,-46.39069432340602,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00787.png,-23.50412631339016,-46.379613735563154,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00788.png,-23.51222746402592,-46.38263610258905,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00789.png,-23.50149504356571,-46.37077310529434,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00790.png,-23.50571343334871,-46.40494594797194,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZEIS_1_00791.png,-23.49549542346384,-46.38244060230903,ITAIM PAULISTA,ZEIS_1,success,0
sp_ITAIM PAULISTA_ZM_u_00792.png,-23.50765105982964,-46.39897652492149,ITAIM PAULISTA,ZM_u,success,0
sp_PEDREIRA_ZEIS_1_00793.png,-23.692791082704712,-46.65007004824661,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00794.png,-23.695608848080504,-46.64710107674429,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00795.png,-23.69573360832337,-46.63533531723597,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00796.png,-23.6984422923692,-46.6353690687757,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00797.png,-23.68961891077341,-46.66272999557978,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00798.png,-23.7118833790134,-46.65532999048696,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00799.png,-23.71044451587135,-46.65986509676157,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00800.png,-23.71111325056804,-46.61983685977788,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00801.png,-23.70840454999,-46.61980340864171,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00802.png,-23.688134112484818,-46.65783260203232,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_1_00803.png,-23.68798314289808,-46.65296811713012,PEDREIRA,ZEIS_1,success,0
sp_PEDREIRA_ZEIS_4_00804.png,-23.70013585350076,-46.632643327742,PEDREIRA,ZEIS_4,success,0
sp_PEDREIRA_ZEIS_4_00805.png,-23.70830651162501,-46.650551002833545,PEDREIRA,ZEIS_4,success,0
sp_PEDREIRA_ZER_a_00806.png,-23.719625973930487,-46.64293116264921,PEDREIRA,ZER_a,success,0
sp_PEDREIRA_ZER_a_00807.png,-23.72236586758348,-46.64002307166405,PEDREIRA,ZER_a,success,0
sp_PEDREIRA_ZER_a_00808.png,-23.722272014969263,-46.64884916943076,PEDREIRA,ZER_a,success,0
sp_PEDREIRA_ZER_a_00809.png,-23.71971947908593,-46.6341052167456,PEDREIRA,ZER_a,success,0
sp_PEDREIRA_ZER_a_00810.png,-23.71544111887421,-46.63652428911501,PEDREIRA,ZER_a,success,0
sp_PEDREIRA_ZER_a_00811.png,-23.72256726355896,-46.63716840622262,PEDREIRA,ZER_a,success,0
sp_PEDREIRA_ZM_a_00812.png,-23.69127217021105,-46.6566201110159,PEDREIRA,ZM_a,success,1
sp_PEDREIRA_ZM_a_00813.png,-23.71260888292462,-46.62590013850742,PEDREIRA,ZM_a,success,0
sp_PEDREIRA_ZM_a_00814.png,-23.713505972910884,-46.62043980297714,PEDREIRA,ZM_a,success,0
sp_PEDREIRA_ZM_a_00815.png,-23.71501171759956,-46.630713291274944,PEDREIRA,ZM_a,success,0
sp_PEDREIRA_ZM_a_00816.png,-23.71096022148921,-46.6270029195833,PEDREIRA,ZM_a,success,1
sp_PEDREIRA_ZM_a_00817.png,-23.70925168942768,-46.63199541628431,PEDREIRA,ZM_a,success,0
sp_PEDREIRA_ZM_a_00818.png,-23.71156682782986,-46.63358671717989,PEDREIRA,ZM_a,success,0
sp_PEDREIRA_ZM_a_00819.png,-23.71316585041391,-46.63174570717936,PEDREIRA,ZM_a,success,0
sp_PEDREIRA_ZM_a_00820.png,-23.71669640631974,-46.628564980153726,PEDREIRA,ZM_a,success,1
sp_PEDREIRA_ZM_a_00821.png,-23.704078059227648,-46.644864801078704,PEDREIRA,ZM_a,success,3
sp_MANDAQUI_ZM_a_00822.png,-23.45226966023877,-46.644462128881145,MANDAQUI,ZM_a,success,1
sp_MANDAQUI_ZM_a_00823.png,-23.4521854868484,-46.64993738700365,MANDAQUI,ZM_a,success,0
sp_MANDAQUI_ZM_u_00824.png,-23.47050571648547,-46.6371587568511,MANDAQUI,ZM_u,success,0
sp_MANDAQUI_ZM_u_00825.png,-23.47965880903504,-46.64130683431409,MANDAQUI,ZM_u,success,3
sp_AGUA RASA_ZM_u_00826.png,-23.570184441531808,-46.57759145026443,AGUA RASA,ZM_u,success,0
sp_AGUA RASA_ZM_u_00827.png,-23.571185155685715,-46.575140785295815,AGUA RASA,ZM_u,success,0
sp_BOM RETIRO_ZEIS_3_00828.png,-23.521274451931507,-46.63852379424446,BOM RETIRO,ZEIS_3,success,0
sp_BOM RETIRO_ZM_u_00829.png,-23.522957190014058,-46.63453761350043,BOM RETIRO,ZM_u,success,1
sp_BOM RETIRO_ZM_u_00830.png,-23.51945477629499,-46.64251017549508,BOM RETIRO,ZM_u,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00831.png,-23.48137079335434,-46.49386897675354,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00832.png,-23.49499952246791,-46.48749395393509,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00833.png,-23.496785085833864,-46.46959557485232,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00834.png,-23.48712072724408,-46.49218458268713,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00835.png,-23.49124204352096,-46.49888501749054,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00836.png,-23.488393883804186,-46.4864868723713,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00837.png,-23.48838735170568,-46.47532799515465,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_1_00838.png,-23.50092744797228,-46.49318287440714,ERMELINO MATARAZZO,ZEIS_1,success,0
sp_ERMELINO MATARAZZO_ZEIS_5_00839.png,-23.48259965872149,-46.481792014615166,ERMELINO MATARAZZO,ZEIS_5,success,0
sp_ERMELINO MATARAZZO_ZEIS_5_00840.png,-23.48329245462876,-46.47738107098271,ERMELINO MATARAZZO,ZEIS_5,success,0
sp_ERMELINO MATARAZZO_ZM_u_00841.png,-23.503513826504992,-46.484015117780274,ERMELINO MATARAZZO,ZM_u,success,2
sp_SANTO AMARO_ZEMP_00842.png,-23.65691065192501,-46.70131267524712,SANTO AMARO,ZEMP,success,0
sp_SANTO AMARO_ZER_1_00843.png,-23.63865689196641,-46.685751239877725,SANTO AMARO,ZER_1,success,8
sp_SANTO AMARO_ZER_1_00844.png,-23.635865427015084,-46.68909686271248,SANTO AMARO,ZER_1,success,5
sp_SANTO AMARO_ZER_1_00845.png,-23.649167483456083,-46.67983950776751,SANTO AMARO,ZER_1,success,8
sp_SANTO AMARO_ZER_1_00846.png,-23.640647368789825,-46.6820859806894,SANTO AMARO,ZER_1,success,0
sp_SANTO AMARO_ZER_1_00847.png,-23.639601222502566,-46.6909805717164,SANTO AMARO,ZER_1,success,0
sp_SANTO AMARO_ZER_1_00848.png,-23.63433763797477,-46.68242235804323,SANTO AMARO,ZER_1,success,4
sp_SANTO AMARO_ZER_1_00849.png,-23.64470117252598,-46.6835080836843,SANTO AMARO,ZER_1,success,2
sp_SANTO AMARO_ZER_1_00850.png,-23.648413824776544,-46.68149632686567,SANTO AMARO,ZER_1,success,3
sp_SANTO AMARO_ZER_1_00851.png,-23.644382283715927,-46.68185740870737,SANTO AMARO,ZER_1,success,1
sp_SANTO AMARO_ZER_1_00852.png,-23.644535677725862,-46.68509999082373,SANTO AMARO,ZER_1,success,0
sp_SANTO AMARO_ZER_1_00853.png,-23.644208012733404,-46.68023323803845,SANTO AMARO,ZER_1,success,4
sp_SANTO AMARO_ZER_1_00854.png,-23.65232144166451,-46.69210925127824,SANTO AMARO,ZER_1,success,3
sp_SANTO AMARO_ZER_1_00855.png,-23.645847924410702,-46.69292259434046,SANTO AMARO,ZER_1,success,6
sp_SANTO AMARO_ZM_u_00856.png,-23.624614606866707,-46.70155991908938,SANTO AMARO,ZM_u,success,1
sp_SANTO AMARO_ZM_u_00857.png,-23.64208138013292,-46.7181210729218,SANTO AMARO,ZM_u,success,0
sp_SANTO AMARO_ZM_u_00858.png,-23.64292016110917,-46.72189548079635,SANTO AMARO,ZM_u,success,0
sp_SANTO AMARO_ZM_u_00859.png,-23.634974241393515,-46.71642313037725,SANTO AMARO,ZM_u,success,0
sp_SANTO AMARO_ZM_u_00860.png,-23.628514739723467,-46.71102755527185,SANTO AMARO,ZM_u,success,0
sp_SANTO AMARO_ZM_u_00861.png,-23.627882628702302,-46.69642558351415,SANTO AMARO,ZM_u,success,1
sp_SANTO AMARO_ZM_u_00862.png,-23.62259733605014,-46.69726648971486,SANTO AMARO,ZM_u,success,2
sp_SANTO AMARO_ZM_u_00863.png,-23.63305807805224,-46.7077019606393,SANTO AMARO,ZM_u,success,9
sp_VILA MARIANA_ZM_u_00864.png,-23.589554894516382,-46.6293897834219,VILA MARIANA,ZM_u,success,2
sp_VILA MARIANA_ZM_u_00865.png,-23.58556838000949,-46.62623742317123,VILA MARIANA,ZM_u,success,1
sp_BARRA FUNDA_ZM_u_00866.png,-23.51635009655977,-46.67603862825232,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00867.png,-23.517645933642044,-46.65753098697598,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00868.png,-23.52439255882601,-46.663670184942056,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00869.png,-23.51761598487749,-46.66854048196843,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00870.png,-23.52202036610982,-46.67659365214091,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00871.png,-23.519771477523776,-46.65877945619059,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00872.png,-23.51488699857093,-46.68323945526271,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00873.png,-23.519482105006485,-46.670805593037,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00874.png,-23.517343488283696,-46.66325116181916,BARRA FUNDA,ZM_u,success,0
sp_BARRA FUNDA_ZM_u_00875.png,-23.517005494604035,-46.66415216710506,BARRA FUNDA,ZM_u,success,1
sp_BARRA FUNDA_ZM_u_00876.png,-23.527281471908704,-46.66979036998913,BARRA FUNDA,ZM_u,success,1
sp_BARRA FUNDA_ZM_u_00877.png,-23.52002405155588,-46.68038233040268,BARRA FUNDA,ZM_u,success,3
sp_BARRA FUNDA_ZM_u_00878.png,-23.520790136207147,-46.68373314281656,BARRA FUNDA,ZM_u,success,2
sp_BARRA FUNDA_ZM_u_00879.png,-23.525274985920216,-46.671316326427295,BARRA FUNDA,ZM_u,success,0
sp_JARDIM HELENA_ZEIS_1_00880.png,-23.47594641204616,-46.41754457134488,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00881.png,-23.47489106518957,-46.42866595883584,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00882.png,-23.49150477109852,-46.415616793644304,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00883.png,-23.486166489367243,-46.40674767213105,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00884.png,-23.47527718894674,-46.41250642800976,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00885.png,-23.486113352973792,-46.41262185216065,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00886.png,-23.49078602463267,-46.39597827112067,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00887.png,-23.48098733785101,-46.385541058283785,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_1_00888.png,-23.47827826510481,-46.38551275589389,JARDIM HELENA,ZEIS_1,success,0
sp_JARDIM HELENA_ZEIS_2_00889.png,-23.47829383019961,-46.38146034243083,JARDIM HELENA,ZEIS_2,success,2
sp_SANTA CECILIA_ZEIS_3_00890.png,-23.52713514457973,-46.65724978457133,SANTA CECILIA,ZEIS_3,success,0
sp_VILA MATILDE_ZEIS_2_00891.png,-23.55070369626991,-46.51866138703922,VILA MATILDE,ZEIS_2,success,0
sp_VILA MATILDE_ZM_u_00892.png,-23.52975318030117,-46.50315640373305,VILA MATILDE,ZM_u,success,0
sp_VILA MATILDE_ZM_u_00893.png,-23.544104093662604,-46.525349409826326,VILA MATILDE,ZM_u,success,0
sp_PERUS_ZEIS_1_00894.png,-23.41384784397094,-46.75011923309372,PERUS,ZEIS_1,success,1
sp_PERUS_ZEIS_1_00895.png,-23.41658932875214,-46.747219800496296,PERUS,ZEIS_1,success,1
sp_PERUS_ZEIS_1_00896.png,-23.38963980217624,-46.73481202883183,PERUS,ZEIS_1,success,0
sp_PERUS_ZEIS_1_00897.png,-23.407659012988525,-46.74283799055107,PERUS,ZEIS_1,success,0
sp_PERUS_ZEIS_1_00898.png,-23.4048458030992,-46.7611504380188,PERUS,ZEIS_1,success,0
sp_PERUS_ZEIS_1_00899.png,-23.41973965154421,-46.71596556215497,PERUS,ZEIS_1,success,0
sp_PERUS_ZEIS_1_00900.png,-23.39731310948974,-46.75174534139108,PERUS,ZEIS_1,success,0
sp_PERUS_ZEIS_2_00901.png,-23.39023420545799,-46.73582466100906,PERUS,ZEIS_2,success,0
sp_PERUS_ZEIS_2_00902.png,-23.40328566205163,-46.74125190032291,PERUS,ZEIS_2,success,0
sp_PERUS_ZEIS_2_00903.png,-23.41973886290872,-46.74816131479083,PERUS,ZEIS_2,success,0
sp_PERUS_ZEIS_2_00904.png,-23.40288554904921,-46.75782026373463,PERUS,ZEIS_2,success,0
sp_PERUS_ZEIS_2_00905.png,-23.40164561169012,-46.7649273166749,PERUS,ZEIS_2,success,0
sp_PERUS_ZEIS_2_00906.png,-23.399619429737392,-46.722099006994746,PERUS,ZEIS_2,success,0
sp_PERUS_ZMIS_u_00907.png,-23.399787991004988,-46.74310455273915,PERUS,ZMIS_u,success,0
sp_PERUS_ZM_a_00908.png,-23.430296872928817,-46.755815485817486,PERUS,ZM_a,success,0
sp_PERUS_ZM_a_00909.png,-23.394272193176267,-46.73160753873869,PERUS,ZM_a,success,0
sp_PERUS_ZM_a_00910.png,-23.40017523656689,-46.72936906154951,PERUS,ZM_a,success,0
sp_PERUS_ZM_a_00911.png,-23.399584105845545,-46.731870305540745,PERUS,ZM_a,success,0
sp_PERUS_ZM_a_00912.png,-23.39833146596256,-46.737546946932575,PERUS,ZM_a,success,0
sp_PERUS_ZM_a_00913.png,-23.396721016537,-46.722679633041736,PERUS,ZM_a,success,0
sp_PERUS_ZM_a_00914.png,-23.39563522149163,-46.73972688733463,PERUS,ZM_a,success,0
sp_PERUS_ZM_u_00915.png,-23.411191273618808,-46.73741308974829,PERUS,ZM_u,success,0
sp_PERUS_ZM_u_00916.png,-23.40779148039396,-46.738664922110274,PERUS,ZM_u,success,0
sp_PERUS_ZM_u_00917.png,-23.400309681522025,-46.75656386147786,PERUS,ZM_u,success,0
sp_PERUS_ZM_u_00918.png,-23.400516992950333,-46.72828833973729,PERUS,ZM_u,success,0
sp_ARTUR ALVIM_ZEIS_1_00919.png,-23.527399549534024,-46.4818568456972,ARTUR ALVIM,ZEIS_1,success,0
sp_ARTUR ALVIM_ZEIS_1_00920.png,-23.546958744076207,-46.486129415148746,ARTUR ALVIM,ZEIS_1,success,0
sp_ARTUR ALVIM_ZM_u_00921.png,-23.550457416521184,-46.485731215017374,ARTUR ALVIM,ZM_u,success,0
sp_ARTUR ALVIM_ZM_u_00922.png,-23.545997559402927,-46.47736452924169,ARTUR ALVIM,ZM_u,success,0
sp_CAMPO BELO_ZM_u_00923.png,-23.635924261461604,-46.66594396081416,CAMPO BELO,ZM_u,success,2
sp_JABAQUARA_ZEIS_1_00924.png,-23.66369265913036,-46.65641045847524,JABAQUARA,ZEIS_1,success,0
sp_JABAQUARA_ZEIS_1_00925.png,-23.663493151423243,-46.647945219398224,JABAQUARA,ZEIS_1,success,0
sp_JABAQUARA_ZEIS_1_00926.png,-23.67187247514819,-46.63359879869866,JABAQUARA,ZEIS_1,success,0
sp_JABAQUARA_ZEIS_1_00927.png,-23.667193571939567,-46.64133047321718,JABAQUARA,ZEIS_1,success,0
sp_JABAQUARA_ZEIS_1_00928.png,-23.67048642933389,-46.63949335687111,JABAQUARA,ZEIS_1,success,0
sp_JABAQUARA_ZEIS_1_00929.png,-23.666580719941283,-46.64617157745567,JABAQUARA,ZEIS_1,success,0
sp_JABAQUARA_ZEIS_3_00930.png,-23.66696772779047,-46.63465215313359,JABAQUARA,ZEIS_3,success,0
sp_JABAQUARA_ZM_u_00931.png,-23.66473759308866,-46.62997394031069,JABAQUARA,ZM_u,success,0
sp_JABAQUARA_ZM_u_00932.png,-23.641770580173564,-46.66003999167781,JABAQUARA,ZM_u,success,0
sp_JARDIM ANGELA_ZEIS_1_00933.png,-23.69957989718343,-46.78926785854049,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00934.png,-23.696837400458307,-46.79217216515036,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00935.png,-23.69680331302888,-46.79511339504472,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00936.png,-23.68050937397381,-46.753002372775136,JARDIM ANGELA,ZEIS_1,success,1
sp_JARDIM ANGELA_ZEIS_1_00937.png,-23.728448486566755,-46.7804693844416,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00938.png,-23.726292861565167,-46.76857265920004,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00939.png,-23.72104339812374,-46.75379045314247,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00940.png,-23.729102059317498,-46.75978321313576,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00941.png,-23.72361799338755,-46.76559423823068,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00942.png,-23.72913551828782,-46.75684120245607,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00943.png,-23.723685061939484,-46.75971047602103,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00944.png,-23.736272844442446,-46.787938935849006,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00945.png,-23.73359839005371,-46.78495990433853,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00946.png,-23.736408525703816,-46.776170396073205,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00947.png,-23.701097428454464,-46.7866106038005,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00948.png,-23.748304777311148,-46.77703026131856,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00949.png,-23.75157041405997,-46.77472806111531,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00950.png,-23.694998698518024,-46.77806036382268,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00951.png,-23.711794631135,-46.77715678211817,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00952.png,-23.71586601305214,-46.78050801155651,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00953.png,-23.68379400712813,-46.7639230963749,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00954.png,-23.683760473740044,-46.76686407941553,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00955.png,-23.736264856619027,-46.79206219370391,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00956.png,-23.73359048678516,-46.78908308380727,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00957.png,-23.68753132664579,-46.77980512064487,JARDIM ANGELA,ZEIS_1,success,1
sp_JARDIM ANGELA_ZEIS_1_00958.png,-23.687463590866567,-46.78568719788344,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00959.png,-23.68756511082088,-46.77686407381539,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00960.png,-23.68549657053221,-46.75830959604957,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00961.png,-23.69091894967266,-46.767981048491365,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00962.png,-23.69816074149577,-46.76033804686539,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00963.png,-23.70083576002844,-46.763315752878455,JARDIM ANGELA,ZEIS_1,success,0
sp_JARDIM ANGELA_ZEIS_1_00964.png,-23.731525118091227,-46.77292568559083,JARDIM ANGELA,ZEIS_1,success,1
sp_JARDIM ANGELA_ZEIS_2_00965.png,-23.67295249991176,-46.76118653216764,JARDIM ANGELA,ZEIS_2,success,0
sp_JARDIM ANGELA_ZEIS_4_00966.png,-23.69638139848048,-46.764689086255935,JARDIM ANGELA,ZEIS_4,success,0
sp_JARDIM ANGELA_ZEIS_4_00967.png,-23.69553491004489,-46.77045826318879,JARDIM ANGELA,ZEIS_4,success,0
sp_JARDIM ANGELA_ZEIS_4_00968.png,-23.70171323056816,-46.78714025418042,JARDIM ANGELA,ZEIS_4,success,0
sp_JARDIM ANGELA_ZEIS_4_00969.png,-23.70948686355989,-46.78403211943619,JARDIM ANGELA,ZEIS_4,success,0
